-14.1058,-0.831727
-4.18297,-0.589249
5.81683,-0.34462
15.6131,-0.105259
25.619,0.140687
35.6249,0.388086
45.6312,0.636974
55.6381,0.887192
65.6449,1.13884
75.6513,1.39186
85.6592,1.6462
95.6666,1.90201
105.352,2.29884
115.136,3.7018
125.023,5.25988
134.91,6.81954
144.797,8.38086
154.312,10.1876
163.993,12.7197
173.332,15.351
182.726,18.7795
191.847,22.2604
200.637,26.6556
209.501,31.3079
217.81,36.0943
226.018,41.8201
234.213,47.5712
242.408,53.3248
250.349,59.0138
257.719,65.4951
264.96,72.2249
271.078,79.2943
276.15,87.4068
280.064,96.3226
283.801,105.611
287.525,114.695
291.733,123.615
296.046,132.642
300.357,141.671
304.668,150.702
308.976,159.734
313.284,168.768
317.589,177.803
321.894,186.839
326.196,195.876
330.497,204.915
334.796,213.955
339.094,222.997
342.651,231.429
342.865,238.565
339.83,244.615
334.881,247.972
325.99,248.173
316.019,247.273
306.237,246.53
296.697,246.141
290.91,244.251
287.366,238.754
286.777,229.63
287.038,219.632
287.295,209.634
287.054,200.183
285.165,191.172
281.444,184.695
276.063,181.533
269.841,181.679
264.01,185.391
260.454,192.154
260.131,201.006
261.726,210.758
263.449,220.59
263.692,229.123
261.028,238.287
257.905,247.627
256.552,256.256
258.133,265.26
261.022,274.827
262.76,283
260.906,288.226
255.707,292.336
249.423,293.261
241.811,290.259
234.116,284.893
226.575,278.325
219.046,271.725
211.517,265.126
203.987,258.525
196.457,251.925
188.928,245.324
181.399,238.723
173.871,232.121
166.343,225.519
158.815,218.916
151.288,212.311
143.761,205.707
136.235,199.102
128.783,192.535
122.394,185.731
117.952,178.173
116.284,169.693
117.278,160.483
120.083,151.593
124.555,143.191
129.689,134.881
134.931,126.393
140.021,118.038
143.226,109.759
144.355,100.489
143.744,91.1417
142.086,81.4925
139.577,72.8296
135.168,65.1063
128.787,58.2716
121.236,52.7738
112.819,48.8001
103.787,46.4658
93.9445,44.9935
84.4418,44.2139
74.4658,44.0511
64.7017,43.9606
54.8468,44.6267
44.887,45.42
34.9268,46.2116
24.9656,47.0015
15.1539,47.7338
5.47455,47.5579
-4.49057,47.0393
-14.0539,46.3081
-23.8302,44.593
-33.5488,42.8398
-43.3052,41.6016
-53.2195,40.4611
-62.7452,39.6744
-72.7136,39.8034
-82.5891,40.079
-92.571,40.5877
-102.552,41.0928
-112.535,41.5964
-122.3,42.0843
-132.269,42.5821
-142.271,43.0801
-152.272,43.5768
-162.273,44.0724
-172.275,44.5667
-182.277,45.0598
-192.278,45.5516
-202.177,45.8968
-212.191,46.0386
-222.205,46.1829
-232.22,46.326
-242.233,46.468
-252.247,46.609
-262.26,46.7488
-272.275,46.8877
-281.532,47.575
-290.841,49.6176
-296.561,48.8196
-300.861,43.8114
-303.431,34.8243
-305.387,25.0123
-307.72,15.8465
-311.391,6.63912
-315.211,-2.61673
-319.03,-11.8739
-322.846,-21.132
-326.343,-30.2821
-329.533,-39.7725
-332.724,-49.2633
-335.913,-58.7548
-339.054,-68.1105
-341.971,-77.3121
-344.233,-87.0389
-346.437,-96.7996
-348.639,-106.561
-350.839,-116.322
-353.037,-126.085
-355.107,-135.774
-356.949,-145.607
-358.121,-155.046
-358.536,-165.04
-358.935,-175.038
-359.333,-185.036
-359.728,-195.035
-360.121,-205.033
-360.335,-214.929
-360.209,-224.603
-359.013,-234.369
-357.586,-244.275
-356.096,-254.053
-354.27,-263.652
-351.358,-272.687
-347.466,-281.909
-343.561,-291.127
-339.654,-300.343
-335.744,-309.558
-331.849,-318.752
-330.028,-326.312
-331.872,-334.979
-335.091,-344.198
-335.41,-350.094
-332.326,-354.259
-325.034,-356.104
-315.038,-356.16
-305.025,-356.176
-295.05,-356.2
-285.474,-356.925
-275.551,-358.259
-265.626,-359.587
-255.701,-360.913
-246.044,-362.081
-237.419,-361.711
-230.855,-359.044
-227.218,-354.039
-226.061,-346.201
-228.309,-338.052
-233.473,-330.945
-240.927,-324.87
-249.022,-318.986
-257.116,-313.1
-265.211,-307.214
-272.739,-301.643
-278.768,-294.99
-283.877,-286.545
-288.923,-277.895
-293.969,-269.245
-298.903,-260.709
-302.842,-251.919
-306.44,-242.577
-309.247,-233.612
-310.958,-223.991
-311.45,-214.812
-309.673,-207.213
-305.247,-201.573
-298.478,-198.889
-288.721,-198.301
-282.536,-196.869
-279.9,-193.012
-279.897,-184.397
-280.396,-175.283
-278.821,-165.729
-276.872,-155.935
-274.92,-146.141
-273.133,-136.59
-272.709,-127.421
-274.746,-118.887
-279.227,-110.702
-285.125,-102.877
-289.51,-95.4988
-290.721,-87.2237
-289.237,-77.8244
-287.023,-68.0856
-284.615,-58.7334
-281.461,-49.2511
-278.295,-39.77
-275.128,-30.2881
-271.809,-21.332
-267.203,-12.8244
-261.856,-5.56743
-254.827,-0.54465
-246.425,1.79084
-237.081,1.77212
-227.18,0.506385
-217.258,-0.826436
-207.336,-2.15809
-197.412,-3.48888
-187.49,-4.81841
-177.566,-6.14712
-167.642,-7.47489
-157.718,-8.80176
-147.794,-10.1277
-137.869,-11.4529
-127.943,-12.777
-118.018,-14.1003
-108.092,-15.4229
-98.1657,-16.7446
-88.6705,-18.1253
-81.9666,-21.3481
-75.9555,-28.6318
-70.4868,-35.1342
-65.2207,-37.1815
-56.5846,-35.0907
-47.8319,-31.8239
-41.9979,-27.1297
-38.8203,-20.0347
-38.0159,-10.4492
-36.4146,-4.11055
-31.5253,-1.34207
-22.2095,-0.847233
-12.2045,-0.9765
-2.19866,-1.10224
7.80738,-1.22827
17.8131,-1.3547
