0.236000000,1.30453,22,-1.29688,41.5,0.0194614,1,2.22673
0.300000000,1.308,22,-1.29688,41.5,0.428133,1,2.23801
0.401000000,1.30796,22,-1.16053,37.1369,1.87447,1,2.23025
0.502000000,1.31677,20,-0.54653,34.9779,2.42706,1,2.25415
0.573000000,1.32929,20,-0.529129,33.8642,2.94973,1,2.25232
0.668000000,1.34144,18,-0.247364,31.6626,3.66208,1,2.28171
0.768000000,1.36907,19,0.463403,29.6578,4.40653,1,2.32966
0.838000000,1.40321,21,0.888521,28.4327,4.92149,1,2.34375
0.901000000,1.42329,21,0.849325,27.1784,5.33142,1,2.34375
1.001000000,1.4784,23,1.61112,25.7779,5.85053,1,2.37491
1.100000000,1.49937,23,1.55606,24.897,6.21182,1,2.43671
1.169000000,1.53045,23,1.47445,23.5912,6.77218,1,2.45061
1.268000000,1.5642,23,1.39096,22.2554,7.21143,1,2.49511
1.335000000,1.60307,23,1.32002,21.1203,7.62968,1,2.51634
1.401000000,1.6316,23,1.27489,20.3983,7.85559,1,2.51634
1.501000000,1.66191,23,1.25384,20.0614,7.97186,1,2.5549
1.570000000,1.68254,21,0.625501,20.016,8.00526,1,2.60564
1.636000000,1.70672,21,0.627212,20.0708,7.97547,1,2.599
1.701000000,1.71488,19,0.312414,19.9945,8.00079,1,2.599
1.802000000,1.72261,13,0.0389865,19.9611,8.01448,1,2.60863
1.869000000,1.72985,13,0.039171,20.0556,7.98179,1,2.6037
1.969000000,1.72885,20,-0.312396,19.9934,7.99992,1,2.62054
2.034000000,1.72793,22,-0.622949,19.9344,8.02696,1,2.62054
2.101000000,1.70541,22,-0.626687,20.054,7.98141,1,2.61468
2.201000000,1.70584,22,-0.624776,19.9928,7.99381,1,2.59612
2.273000000,1.71039,22,-0.622629,19.9241,8.0275,1,2.61858
2.343000000,1.71796,22,-0.62369,19.9581,8.0156,1,2.62174
2.401000000,1.72137,22,-0.625875,20.028,7.97906,1,2.62174
2.503000000,1.71338,20,-0.31147,19.9341,8.01928,1,2.61881
2.572000000,1.73067,20,-0.312103,19.9746,8.01789,1,2.59554
2.669000000,1.72537,18,-0.156711,20.059,7.98553,1,2.62924
2.737000000,1.73287,13,0.0391369,20.0381,7.98497,1,2.61869
2.836000000,1.73693,17,0.155699,19.9295,8.02488,1,2.61869
2.901000000,1.74686,17,0.156053,19.9748,8.01942,1,2.62462
2.969000000,1.73758,19,0.312887,20.0248,7.98595,1,2.63548
3.036000000,1.74243,19,0.311305,19.9235,8.02703,1,2.63753
3.100000000,1.76313,19,0.313046,20.035,7.99751,1,2.63753
3.201000000,1.76873,19,0.311948,19.9647,8.00509,1,2.65436
3.300000000,1.77487,17,0.155607,19.9178,8.02593,1,2.64681
3.373000000,1.77896,17,0.156094,19.9801,8.01588,1,2.66578
3.434000000,1.78569,17,0.156621,20.0475,7.99079,1,2.67358
3.501000000,1.77491,15,0.0780081,19.9701,8.00281,1,2.67358
3.603000000,1.77721,8,-0.00488188,19.9962,8.00624,1,2.64622
3.668000000,1.78237,18,-0.156575,20.0416,7.9855,1,2.67843
3.768000000,1.7633,16,-0.0781647,20.0102,7.99231,1,2.67284
3.871000000,1.77293,20,-0.312178,19.9794,8.00418,1,2.67359
3.938000000,1.77108,22,-0.622838,19.9308,8.02795,1,2.66352
4.001000000,1.76494,20,-0.313059,20.0358,7.99224,1,2.66352
4.100000000,1.77044,22,-0.624057,19.9698,8.00545,1,2.66503
4.176000000,1.77827,22,-0.622777,19.9289,8.02797,1,2.66029
4.239000000,1.76868,14,-0.0390376,19.9873,8.01222,1,2.64943
4.300000000,1.76367,15,0.0781313,20.0016,7.99212,1,2.64943
4.401000000,1.77286,17,0.15567,19.9258,8.01997,1,2.66722
4.500000000,1.78183,17,0.156082,19.9785,8.0154,1,2.66733
4.601000000,1.75933,19,0.31275,20.016,8.0013,1,2.68193
4.668000000,1.78342,17,0.156541,20.0373,7.98873,1,2.68144
4.768000000,1.79319,19,0.312576,20.0049,7.9933,1,2.67337
4.836000000,1.79903,17,0.15571,19.9309,8.02465,1,2.67615
4.904000000,1.8038,15,0.078144,20.0049,8.00549,1,2.67615
4.968000000,1.78904,11,0.0195338,20.0026,7.99038,1,2.68849
5.072000000,1.80409,9,0.00973119,19.9295,8.02658,1,2.67307
5.134000000,1.79108,15,0.0782198,20.0243,7.99815,1,2.69126
5.201000000,1.80918,22,-0.625233,20.0075,7.99184,1,2.69126
5.301000000,1.8086,8,-0.00486981,19.9468,8.00425,1,2.68531
5.401000000,1.80436,18,-0.155721,19.9323,8.02248,1,2.69547
5.501000000,1.80007,20,-0.312205,19.9811,8.0154,1,2.68772
5.569000000,1.79485,13,0.0391012,20.0198,7.99565,1,2.675
5.668000000,1.80217,17,0.156387,20.0176,7.98675,1,2.70187
5.736000000,1.78504,17,0.156023,19.971,8.00788,1,2.68492
5.840000000,1.79719,17,0.15587,19.9514,8.02048,1,2.68492
5.903000000,1.80544,15,0.0781023,19.9942,8.01007,1,2.68245
6.003000000,1.91121,29,10.0159,20.0318,7.98638,1,2.69816
6.073000000,1.9036,29,9.97075,19.9415,8.02456,1,2.69565
6.135000000,1.92069,29,10.0135,20.0271,7.99406,1,2.69565
6.203000000,1.90669,29,9.97045,19.9409,8.02362,1,2.6755
6.268000000,1.91451,29,9.9535,19.907,8.0349,1,2.67895
6.303000000,1.93669,29,9.93936,19.8787,8.04218,1,2.67895
6.402000000,1.94837,29,9.9529,19.9058,8.02758,1,2.66471
6.469000000,1.97278,29,9.91491,19.8298,8.06896,1,2.60123
6.537000000,2.0534,29,9.95371,19.9074,8.04714,1,2.60123
6.604000000,2.13112,27,4.97515,19.9006,8.03075,1,2.49941
6.673000000,2.20024,27,4.97282,19.8913,8.0441,1,2.39459
6.735000000,2.30776,25,2.49227,19.9382,8.02492,1,2.26497
6.805000000,2.45231,12,-0.0194101,19.876,8.03097,1,2.26497
6.900000000,0.996283,0,1e-08,19.9445,8.01462,1,2.14933
6.967000000,2.73125,26,-2.51867,20.1494,7.89374,1,1.86389
7.038000000,2.93538,26,-2.78911,22.3128,7.1546,1,1.68114
7.104000000,3.0551,20,-0.335467,21.4699,7.46678,1,1.68114
7.169000000,3.20683,19,0.324283,20.7541,7.72835,1,1.43101
7.271000000,3.39747,23,1.26057,20.1691,7.9389,1,1.28213
7.337000000,3.64185,19,0.313765,20.0809,7.99596,1,1.28213
7.402000000,3.75815,18,-0.157089,20.1073,7.95781,1,1.01491
7.469000000,3.87329,22,-0.62293,19.9337,8.0248,1,0.751127
7.537000000,3.86358,24,-1.24947,19.9916,8.00649,1,0.573325
7.603000000,3.68354,26,-2.50865,20.0692,7.97295,1,0.573325
7.669000000,3.56676,26,-2.492,19.936,8.02465,1,0.349631
7.768000000,3.40473,28,-5.02385,20.0954,7.9733,1,0.123535
7.836000000,3.23643,28,-5.00165,20.0066,7.98509,1,0.123535
7.900000000,3.09243,28,-4.98937,19.9575,8.01844,0,-0.154976
7.968000000,3.00949,28,-5.02239,20.0896,7.95761,0,-0.365458
8.002000000,2.90155,28,-4.98582,19.9433,8.00934,0,-0.365458
8.105000000,2.8004,28,-5.0297,20.1188,7.97037,0,-0.657309
8.169000000,2.72061,28,-5.00175,20.007,7.9893,0,-0.849807
8.201000000,0.936104,0,1e-08,20.0192,8.00143,0,-0.849807
8.302000000,2.60312,28,-5.14987,20.5995,7.72849,0,-1.03955
8.373000000,0.189486,16,-0.082027,20.9989,7.64124,0,-1.21303
8.471000000,0.331553,22,-0.634731,20.3114,7.8921,0,-1.32823
8.568000000,0.473285,22,-0.625582,20.0186,7.98758,0,-1.44923
8.635000000,0.590197,22,-0.625063,20.002,8.00902,0,-1.55722
8.702000000,0.652391,22,-0.628653,20.1169,7.95324,0,-1.55722
8.806000000,0.724152,24,-1.24525,19.9241,8.02602,0,-1.66346
8.904000000,0.82669,24,-1.25034,20.0055,8.02459,0,-1.75518
9.007000000,0.913233,24,-1.251,20.016,8.00972,0,-1.86734
9.069000000,0.986929,24,-1.25719,20.1151,7.95725,0,-1.95063
9.134000000,1.06138,26,-2.50082,20.0066,7.97051,0,-2.03796
9.201000000,1.1214,26,-2.49496,19.9597,8.02283,0,-2.03796
9.301000000,1.18134,26,-2.51427,20.1142,7.95683,0,-2.11825
9.368000000,1.23094,26,-2.49819,19.9855,8.00191,0,-2.18156
9.436000000,1.31335,26,-2.49125,19.93,8.02882,0,-2.2457
9.505000000,1.34391,26,-2.51075,20.086,7.97791,0,-2.2457
9.604000000,1.38541,26,-2.49312,19.945,8.00561,0,-2.30239
9.669000000,1.44028,24,-1.24676,19.9482,8.02325,0,-2.3724
9.771000000,1.46589,24,-1.25164,20.0263,7.99469,0,-2.37846
9.836000000,1.48163,20,-0.313649,20.0735,7.97099,0,-2.37846
9.902000000,1.52205,17,0.155716,19.9317,8.02461,0,-2.39898
10.002000000,1.52639,17,0.156479,20.0293,8.00357,0,-2.42101
10.067000000,1.53677,21,0.627578,20.0825,7.96753,0,-2.43249
10.135000000,1.54666,23,1.25183,20.0293,7.982,0,-2.43073
10.235000000,1.54942,23,1.24833,19.9732,8.02203,0,-2.43073
10.303000000,1.55109,23,1.25684,20.1094,7.96813,0,-2.43722
10.402000000,1.55982,21,0.627494,20.0798,7.9568,0,-2.4371
10.500000000,1.55746,21,0.622876,19.932,8.01055,0,-2.44875
10.571000000,1.57209,21,0.622728,19.9273,8.01667,0,-2.45747
10.668000000,1.58367,15,0.0780985,19.9932,8.01944,0,-2.47828
10.736000000,1.59315,20,-0.314247,20.1118,7.96736,0,-2.49507
10.808000000,1.61126,22,-0.624073,19.9703,7.98114,0,-2.49507
10.902000000,1.61574,22,-0.62764,20.0845,7.98248,0,-2.51917
10.969000000,1.63635,24,-1.25658,20.1052,7.96271,0,-2.54717
11.068000000,1.65528,24,-1.25422,20.0676,7.97082,0,-2.57618
11.135000000,1.64494,24,-1.2454,19.9263,8.02576,0,-2.605
11.206000000,1.62668,24,-1.24953,19.9924,8.02271,0,-2.605
11.300000000,1.64556,24,-1.25511,20.0817,7.97437,0,-2.61273
11.410000000,1.62667,22,-0.626879,20.0601,7.96895,0,-2.62383
11.472000000,1.66895,22,-0.623077,19.9385,8.01029,0,-2.63739
11.570000000,1.67313,20,-0.311865,19.9594,8.01777,0,-2.63723
11.635000000,1.69151,20,-0.313559,20.0678,7.97607,0,-2.63723
11.704000000,1.68482,14,-0.0390313,19.984,8.00247,0,-2.63127
11.800000000,1.69617,19,0.311574,19.9408,8.02992,0,-2.64177
11.868000000,1.70034,19,0.313688,20.076,7.97423,0,-2.61653
11.935000000,1.70211,21,0.624976,19.9992,7.9922,0,-2.61715
12.005000000,1.69928,21,0.622963,19.9348,8.02868,0,-2.61715
12.069000000,1.69435,21,0.627931,20.0938,7.97012,0,-2.60304
12.168000000,1.69737,21,0.624465,19.9829,8.00257,0,-2.60425
12.235000000,1.68479,19,0.311585,19.9415,8.02938,0,-2.58818
12.335000000,1.70515,19,0.313802,20.0833,7.97961,0,-2.58818
12.403000000,1.70169,19,0.31376,20.0806,7.96813,0,-2.59485
12.503000000,1.71381,19,0.311247,19.9198,8.01827,0,-2.5984
12.604000000,1.71504,13,0.0389658,19.9505,8.03027,0,-2.59944
12.673000000,1.71523,18,-0.156564,20.0402,7.98505,0,-2.60284
12.771000000,1.70476,7,0.0049037,20.0856,7.97025,0,-2.60632
12.835000000,1.69723,20,-0.313775,20.0816,7.96878,0,-2.60367
12.935000000,1.69161,20,-0.311242,19.9195,8.02572,0,-2.60367
13.008000000,1.67508,10,-0.00975586,19.98,8.01042,0,-2.61017
13.100000000,1.69348,2,-0.000612894,20.0833,7.97288,0,-2.61381
13.169000000,1.69007,2,-0.00060907,19.958,8.0124,0,-2.61984
13.236000000,1.69501,16,-0.0779793,19.9627,8.02482,0,-2.60949
13.335000000,1.69159,4,-0.00122515,20.0729,7.98609,0,-2.62889
13.403000000,1.69151,20,-0.313295,20.0508,7.97891,0,-2.62889
13.502000000,1.702,20,-0.311295,19.9229,8.00918,0,-2.63005
13.601000000,1.70512,9,0.00975826,19.9849,8.0151,0,-2.63363
13.701000000,1.69555,17,0.1565,20.032,8.01208,0,-2.60705
13.801000000,1.70615,17,0.156914,20.085,7.97202,0,-2.61954
13.867000000,1.69804,10,-0.00980208,20.0747,7.96882,0,-2.61772
13.935000000,1.70542,15,0.0782062,20.0208,7.98888,0,-2.62997
14.035000000,1.71413,11,0.0194859,19.9536,8.02332,0,-2.62997
14.110000000,1.70233,30,-10.0322,20.0644,7.98285,0,-2.61918
14.170000000,1.7062,30,-9.99042,19.9808,7.99505,0,-2.62276
14.269000000,1.71179,30,-9.9724,19.9448,8.02227,0,-2.60813
14.335000000,1.71848,30,-10.011,20.0221,7.99545,0,-2.60813
14.403000000,1.73528,30,-9.99179,19.9836,8.01312,0,-2.58108
14.467000000,1.75367,30,-9.9351,19.8702,8.04583,0,-2.51259
14.536000000,1.79003,30,-9.92803,19.8561,8.05458,0,-2.51259
14.600000000,1.82993,28,-4.99486,19.9794,8.01655,0,-2.32604
14.669000000,1.92499,28,-4.96203,19.8481,8.05387,0,-2.24676
14.735000000,1.97734,26,-2.48252,19.8602,8.06176,0,-2.05434
14.802000000,2.09641,23,1.25298,20.0478,7.97017,0,-2.05434
14.868000000,2.21089,23,1.2448,19.9168,8.02308,0,-1.73664
14.969000000,2.32479,27,5.00732,20.0293,7.98768,0,-1.50541
15.035000000,2.54624,29,9.99375,19.9875,8.00724,0,-1.2833
15.101000000,2.65851,29,10.0028,20.0056,7.99775,0,-1.2833
15.169000000,2.89326,29,9.98991,19.9798,7.97641,0,-1.12327
15.235000000,2.99583,29,10.0264,20.0528,7.99573,0,-0.936111
15.300000000,3.09615,29,10.0708,20.1417,7.94411,0,-0.936111
15.368000000,3.28496,29,10.0361,20.0721,8.01119,0,-0.852055
15.436000000,3.38057,28,-5.08066,20.3227,7.88745,0,-0.852055
15.500000000,3.482,30,-10.034,20.0679,7.94596,0,-0.74784
15.570000000,3.5772,30,-10.1104,20.2209,7.95752,0,-0.663185
15.669000000,3.63571,30,-10.0631,20.1262,7.95628,0,-0.57613
15.737000000,3.69634,30,-9.98727,19.9745,8.00492,0,-0.57613
15.802000000,1.0009,0,1e-08,19.8955,8.03775,0,-0.482889
15.870000000,3.83142,28,-5.01699,20.0679,7.93033,0,-0.401359
15.938000000,3.94464,28,-5.23776,20.951,7.66993,0,-0.13624
16.002000000,4.01574,24,-1.28485,20.5576,7.84301,0,-0.13624
16.101000000,3.95205,24,-1.26519,20.243,7.91365,1,0.0485225
16.169000000,0.939199,0,1e-08,20.032,7.98585,1,0.309042
16.238000000,3.524,27,5.06181,20.2472,7.83324,1,0.309042
16.307000000,3.32142,27,5.30372,21.2149,7.57973,1,0.5752
16.369000000,3.13223,27,5.17219,20.6888,7.80873,1,0.848026
16.438000000,3.02397,29,10.1175,20.2349,7.91233,1,0.974385
16.503000000,2.91255,29,9.98383,19.9677,8.01356,1,0.974385
16.569000000,2.74387,29,10.0916,20.1832,7.93448,1,1.34129
16.668000000,2.70128,29,10.0525,20.105,7.94813,1,1.43724
16.736000000,0.449195,17,0.156752,20.0642,7.98781,1,1.43724
16.804000000,0.583003,19,0.313895,20.0893,7.96807,1,1.55077
16.905000000,0.663137,27,5.02684,20.1073,7.958,1,1.63407
17.008000000,0.755723,25,2.49821,19.9857,7.99088,1,1.71963
17.102000000,0.855572,25,2.49584,19.9667,8.0097,1,1.77828
17.168000000,0.884767,23,1.24977,19.9964,8.00272,1,1.85063
17.238000000,0.944437,17,0.156794,20.0697,7.97648,1,1.92554
17.335000000,0.989922,16,-0.0781167,19.9979,7.98916,1,1.92554
17.401000000,1.04391,20,-0.311417,19.9307,8.02322,1,1.95009
17.502000000,1.07237,20,-0.312514,20.0009,8.01778,1,1.99308
17.600000000,1.0932,20,-0.313417,20.0587,7.97158,1,2.03384
17.703000000,1.13572,20,-0.312913,20.0264,7.96952,1,2.05908
17.801000000,1.18733,16,-0.0780022,19.9686,7.99344,1,2.10579
17.871000000,1.20462,19,0.311234,19.919,8.02692,1,2.15609
17.967000000,1.26947,21,0.623339,19.9468,8.02375,1,2.19434
18.038000000,1.28636,23,1.26153,20.1845,7.92426,1,2.22859
18.102000000,1.33524,23,1.29458,20.7133,7.70427,1,2.22859
18.203000000,1.37878,25,2.62127,20.9701,7.62199,1,2.30114
18.273000000,1.41173,25,2.66072,21.2857,7.48221,1,2.31052
18.368000000,1.44055,25,2.76504,22.1203,7.2062,1,2.35214
18.436000000,1.46129,25,2.77521,22.2017,7.17785,1,2.35214
18.504000000,1.49167,23,1.39804,22.3686,7.12129,1,2.39807
18.601000000,1.5065,23,1.36189,21.7902,7.3627,1,2.43489
18.669000000,1.55731,23,1.33882,21.4211,7.51029,1,2.45803
18.771000000,1.55103,21,0.664214,21.2549,7.53448,1,2.45933
18.868000000,1.57911,19,0.327741,20.9754,7.64277,1,2.48348
18.973000000,1.58872,16,-0.0801026,20.5063,7.81376,1,2.4836
