0.202000000,1.31341,24,-2.59375,41.5,0.020249,1,2.21401,0,1
0.302000000,1.31885,24,-2.59375,41.5,0.324425,1,2.21266,0,1
0.369000000,1.31315,26,-4.37853,35.0283,1.62842,1,2.22384,0,1
0.438000000,1.32675,26,-3.67212,29.377,2.85327,1,2.22426,0,1
0.501000000,1.31395,24,-1.79646,28.7434,2.96721,1,2.22426,0,1
0.602000000,1.34331,24,-1.63679,26.1887,3.75044,1,2.24472,0,1
0.670000000,1.33676,24,-1.46132,23.381,4.2234,1,2.24172,0,1
0.735000000,1.35822,22,-0.706966,22.6229,4.44919,1,2.24172,0,1
0.802000000,1.36005,17,0.16229,20.7731,4.81908,1,2.29164,0,1
0.868000000,1.38017,17,0.16202,20.7386,4.83862,1,2.30546,0,1
0.969000000,1.41251,21,0.624122,19.9719,5.00653,1,2.31337,0,1
1.044000000,1.4129,23,1.27465,20.3944,4.91503,1,2.35626,0,1
1.102000000,1.43367,23,1.23907,19.8251,5.03834,1,2.35626,0,1
1.207000000,1.46412,23,1.26634,20.2614,4.92422,1,2.39406,0,1
1.301000000,1.49138,23,1.24808,19.9692,5.02724,1,2.4216,0,1
1.371000000,1.52071,23,1.26506,20.241,4.93334,1,2.41936,0,1
1.437000000,1.51347,23,1.26033,20.1653,4.97913,1,2.45692,0,1
1.502000000,1.54971,23,1.24464,19.9143,5.00383,1,2.45692,0,1
1.571000000,1.56606,23,1.27488,20.398,4.90952,1,2.46829,0,1
1.638000000,1.58794,23,1.23926,19.8282,5.04157,1,2.48592,0,1
1.701000000,1.59245,23,1.26667,20.2667,4.9368,1,2.48592,0,1
1.769000000,1.5973,23,1.25314,20.0502,5.00025,1,2.49439,0,1
1.868000000,1.61401,23,1.24174,19.8678,5.01542,1,2.53294,0,1
1.940000000,1.63496,23,1.27322,20.3715,4.91306,1,2.53294,0,1
2.002000000,1.6428,21,0.618957,19.8066,5.04291,1,2.53551,0,1
2.069000000,1.64081,21,0.634955,20.3186,4.91365,1,2.54237,0,1
2.169000000,1.65841,21,0.628141,20.1005,4.98899,1,2.55863,0,1
2.237000000,1.67463,19,0.312313,19.988,5.00065,1,2.56289,0,1
2.301000000,1.66689,19,0.317459,20.3174,4.9477,1,2.56289,0,1
2.402000000,1.67906,19,0.309265,19.793,5.04293,1,2.57549,0,1
2.471000000,1.6811,17,0.159226,20.3809,4.91069,1,2.58004,0,1
2.539000000,1.69182,15,0.0773572,19.8034,5.04658,1,2.57561,0,1
2.601000000,1.67394,18,-0.158583,20.2986,4.92477,1,2.57561,0,1
2.701000000,1.69067,18,-0.157006,20.0967,5.00197,1,2.58405,0,1
2.770000000,1.6805,18,-0.155888,19.9537,4.99372,1,2.5698,0,1
2.838000000,1.70114,16,-0.0795135,20.3555,4.93358,1,2.59139,0,1
2.901000000,1.69625,18,-0.154759,19.8092,5.04217,1,2.59139,0,1
3.002000000,1.6969,16,-0.0795884,20.3746,4.92403,1,2.59136,0,1
3.101000000,1.69267,16,-0.077321,19.7942,5.0451,1,2.59001,0,1
3.201000000,1.70039,16,-0.0793401,20.3111,4.91764,1,2.60428,0,1
3.300000000,1.70629,13,0.0387063,19.8176,5.04673,1,2.60162,0,1
3.400000000,1.71401,13,0.039751,20.3525,4.9163,1,2.60695,0,1
3.470000000,1.70366,14,-0.03867,19.799,5.04045,1,2.60976,0,1
3.570000000,1.71736,17,0.159179,20.3749,4.92347,1,2.58297,0,1
3.635000000,1.71782,17,0.155095,19.8522,5.03098,1,2.58297,0,1
3.701000000,1.7314,17,0.159109,20.366,4.91076,1,2.61551,0,1
3.802000000,1.729,17,0.156196,19.9931,5.03304,1,2.61251,0,1
3.868000000,1.72935,17,0.157783,20.1963,4.93334,1,2.61452,0,1
3.935000000,1.73816,19,0.313452,20.0609,4.99318,1,2.6167,0,1
4.001000000,1.73668,15,0.0776997,19.8911,5.00976,1,2.6167,0,1
4.102000000,1.7362,17,0.159145,20.3706,4.9088,1,2.60486,0,1
4.168000000,1.72666,17,0.154916,19.8292,5.04698,1,2.63433,0,1
4.272000000,1.72904,13,0.0397682,20.3613,4.91337,1,2.6303,0,1
4.337000000,1.74347,18,-0.155276,19.8753,5.03748,1,2.63132,0,1
4.401000000,1.73259,13,0.0397052,20.3291,4.92046,1,2.63132,0,1
4.502000000,1.73188,15,0.0778645,19.9333,5.03387,1,2.62794,0,1
4.568000000,1.7369,0,1e-08,20.0653,4.96586,1,2.62123,0,1
4.635000000,1.74939,10,-0.00989928,20.2737,4.94261,1,2.63648,0,1
4.705000000,1.74561,11,0.0193898,19.8552,5.02871,1,2.63648,0,1
4.802000000,1.72853,13,0.0397136,20.3333,4.91052,1,2.63686,0,1
4.869000000,1.7478,11,0.0194749,19.9423,5.03498,1,2.62925,0,1
4.937000000,1.73996,7,0.00494395,20.2504,4.9387,1,2.64058,0,1
5.003000000,1.74527,9,0.00989159,20.258,4.96466,1,2.64058,0,1
5.105000000,1.75468,15,0.0774582,19.8293,5.02561,1,2.6406,0,1
5.171000000,1.7538,12,-0.0198984,20.376,4.91043,1,2.63954,0,1
5.204000000,1.75179,17,0.155402,19.8915,5.02882,1,2.63954,0,1
5.303000000,1.7476,12,-0.0196716,20.1437,4.9503,1,2.63886,0,1
5.371000000,1.75409,10,-0.00993903,20.3551,4.93386,1,2.63338,0,1
5.435000000,1.75648,9,0.00971921,19.9049,5.01561,1,2.61767,0,1
5.503000000,1.7498,3,0.00124401,20.3819,4.91018,1,2.61767,0,1
5.604000000,1.75532,7,0.00485781,19.8976,5.0426,1,2.63182,0,1
5.670000000,1.7625,20,-0.314881,20.1524,4.94864,1,2.63371,0,1
5.736000000,1.75209,13,0.0395152,20.2318,4.95814,1,2.63371,0,1
5.804000000,1.75128,5,0.00243339,19.9344,4.98991,1,2.64771,0,1
5.902000000,1.74818,13,0.0398164,20.386,4.91599,1,2.6429,0,1
5.968000000,1.75238,15,0.0773656,19.8056,5.04702,1,2.6478,0,1
6.039000000,1.76238,11,0.0198162,20.2918,4.92564,1,2.64739,0,1
6.101000000,1.75535,15,0.0775644,19.8565,5.03498,1,2.64739,0,1
6.203000000,1.74967,13,0.0394654,20.2063,4.94617,1,2.65376,0,1
6.271000000,1.74965,13,0.0397432,20.3485,4.92965,1,2.64294,0,1
6.337000000,1.76089,15,0.0773895,19.8117,5.04095,1,2.65213,0,1
6.403000000,1.75536,14,-0.0397864,20.3706,4.90935,1,2.65213,0,1
6.504000000,1.75888,22,-0.618704,19.7985,5.04544,1,2.64961,0,1
6.568000000,1.75628,16,-0.0791889,20.2723,4.92499,1,2.64797,0,1
6.669000000,1.75175,6,-0.00243383,19.9379,5.02202,1,2.65629,0,1
6.740000000,1.76959,11,0.0197231,20.1964,4.9315,1,2.6415,0,1
6.804000000,1.7601,9,0.00982022,20.1118,4.99406,1,2.6415,0,1
6.903000000,1.7682,5,0.00245427,20.1054,4.95475,1,2.65178,0,1
7.003000000,1.76743,15,0.0793412,20.3113,4.93938,1,2.65599,0,1
7.069000000,1.75287,15,0.0777691,19.9089,4.99706,1,2.65626,0,1
7.175000000,1.75621,17,0.158868,20.3351,4.93273,1,2.64098,0,1
7.237000000,1.77278,17,0.156089,19.9793,4.99997,1,2.65219,0,1
7.303000000,1.77014,15,0.079479,20.3466,4.92137,1,2.65219,0,1
7.440000000,1.77693,17,0.154601,19.7889,5.03319,1,2.64963,0,1
7.503000000,1.75454,2,-0.000621534,20.3664,4.93573,1,2.65259,0,1
7.606000000,1.76614,20,-0.309273,19.7935,5.02808,1,2.64743,0,1
7.669000000,1.76735,13,0.0397263,20.3399,4.91507,1,2.65658,0,1
7.736000000,1.76142,14,-0.0386851,19.8068,5.04652,1,2.66664,0,1
7.803000000,1.76783,16,-0.0790215,20.2295,4.93512,1,2.66664,0,1
7.903000000,1.76152,15,0.0788512,20.1859,4.99195,1,2.65683,0,1
7.974000000,1.75987,14,-0.0387801,19.8554,5.01525,1,2.64735,0,1
8.038000000,1.75533,9,0.00992685,20.3302,4.92635,1,2.65008,0,1
8.105000000,1.7659,18,-0.154726,19.8049,5.04631,1,2.65008,0,1
8.201000000,1.75733,13,0.0397966,20.3758,4.91029,1,2.66488,0,1
8.302000000,1.76152,20,-0.312068,19.9724,5.02275,1,2.66374,0,1
8.370000000,1.76821,15,0.0792693,20.2929,4.92617,1,2.6636,0,1
8.437000000,1.77065,20,-0.311449,19.9327,5.0197,1,2.66356,0,1
8.535000000,1.76581,14,-0.0393702,20.1575,4.9555,1,2.66356,0,1
8.602000000,1.76943,15,0.0791223,20.2553,4.95162,1,2.65987,0,1
8.671000000,1.77114,18,-0.1547,19.8015,5.04008,1,2.66596,0,1
8.736000000,1.7792,22,-0.636633,20.3722,4.90958,1,2.6645,0,1
8.803000000,1.75912,17,0.155346,19.8842,5.03903,1,2.6645,0,1
8.904000000,1.77529,17,0.157682,20.1833,4.93919,1,2.6609,0,1
8.972000000,1.77275,17,0.157778,20.1956,4.97937,1,2.67057,0,1
9.070000000,1.77421,9,0.00978897,20.0478,4.97644,1,2.67336,0,1
9.139000000,1.77167,17,0.158832,20.3305,4.92612,1,2.6553,0,1
9.241000000,1.76414,17,0.155994,19.9672,5.00026,1,2.6553,0,1
9.302000000,1.78152,19,0.31812,20.3597,4.93589,1,2.65294,0,1
9.403000000,1.78231,17,0.154853,19.8212,5.04179,1,2.67204,0,1
9.468000000,1.77614,17,0.159315,20.3923,4.91044,1,2.65331,0,1
9.569000000,1.77836,9,0.00966749,19.799,5.04033,1,2.66111,0,1
9.636000000,1.79079,8,-0.00496865,20.3516,4.90842,1,2.67963,0,1
9.704000000,1.78316,15,0.0778531,19.9304,5.034,1,2.67963,0,1
9.770000000,1.78272,15,0.0783407,20.0552,4.95514,1,2.65903,0,1
9.868000000,1.7882,12,-0.0198085,20.2839,4.94002,1,2.66044,0,1
9.936000000,1.78538,15,0.0775156,19.844,5.0303,1,2.66044,0,1
10.005000000,1.77426,15,0.0796036,20.3785,4.91158,1,2.65962,0,1
10.103000000,1.7755,13,0.0388441,19.8882,5.03436,1,2.6841,0,1
10.169000000,1.78368,13,0.0395384,20.2436,4.93722,1,2.67028,0,1
10.238000000,1.78143,13,0.0393038,20.1235,4.97896,1,2.67028,0,1
10.303000000,1.77586,13,0.0392829,20.1128,4.96031,1,2.6568,0,1
10.368000000,1.78076,15,0.0796096,20.38,4.92104,1,2.66279,0,1
10.468000000,1.78891,18,-0.154714,19.8034,5.04218,1,2.66839,0,1
10.535000000,1.78018,9,0.00994172,20.3606,4.91326,1,2.6771,0,1
10.607000000,1.78097,17,0.155439,19.8962,5.03333,1,2.6771,0,1
10.701000000,1.78506,22,-0.631373,20.2039,4.92609,1,2.66863,0,1
10.770000000,1.77769,15,0.0788951,20.1972,4.97841,1,2.68201,0,1
10.835000000,1.78465,15,0.0782308,20.0271,4.98121,1,2.6731,0,1
10.911000000,1.77898,13,0.0398022,20.3787,4.92161,1,2.6731,0,1
11.002000000,1.78856,16,-0.0773362,19.7981,5.03793,1,2.68444,0,1
11.070000000,1.78764,15,0.0795773,20.3718,4.90872,1,2.68113,0,1
11.171000000,1.77555,12,-0.0193774,19.8425,5.03919,1,2.6712,0,1
11.235000000,1.7885,9,0.00991392,20.3037,4.91717,1,2.67553,0,1
11.302000000,1.78557,17,0.157008,20.097,4.97999,1,2.67553,0,1
11.405000000,1.78581,17,0.155397,19.8908,4.99276,1,2.65738,0,1
11.468000000,1.79929,17,0.15902,20.3546,4.92006,1,2.67514,0,1
11.535000000,1.7923,17,0.154681,19.7991,5.04539,1,2.67514,0,1
11.603000000,1.79363,16,-0.0794405,20.3368,4.91915,1,2.67679,0,1
11.701000000,1.77157,17,0.154762,19.8095,5.04769,1,2.68422,0,1
11.771000000,1.77914,20,-0.316397,20.2494,4.92741,1,2.67471,0,1
11.835000000,1.78868,20,-0.314688,20.14,4.99028,1,2.6682,0,1
11.904000000,1.781,15,0.077816,19.9209,5.00468,1,2.6682,0,1
12.005000000,1.78564,15,0.0796396,20.3877,4.90936,1,2.67148,0,1
12.069000000,1.79229,20,-0.309533,19.8101,5.04685,1,2.66459,0,1
12.135000000,1.79181,16,-0.0793049,20.3021,4.92259,1,2.67955,0,1
12.209000000,1.79875,8,-0.00489026,20.0305,5.00652,1,2.67955,0,1
12.302000000,1.78281,17,0.156998,20.0957,4.94587,1,2.67906,0,1
12.368000000,1.78579,15,0.0794936,20.3504,4.92577,1,2.68281,0,1
12.436000000,1.77404,2,-0.000604622,19.8123,5.03668,1,2.6611,0,1
12.504000000,1.78465,11,0.0198812,20.3583,4.91468,1,2.69048,0,1
12.607000000,1.78288,17,0.154645,19.7945,5.04871,1,2.67716,0,1
12.703000000,1.79323,17,0.158927,20.3427,4.91317,1,2.6843,0,1
12.808000000,1.79862,20,-0.31029,19.8586,5.04765,1,2.68414,0,1
12.907000000,1.78712,17,0.158947,20.3453,4.9174,1,2.64827,0,1
12.968000000,1.79093,15,0.0773258,19.7954,5.04923,1,2.6874,0,1
13.036000000,1.78678,15,0.079467,20.3435,4.91398,1,2.66704,0,1
13.103000000,1.78986,15,0.0783059,20.0463,5.00108,1,2.66704,0,1
13.168000000,1.78676,15,0.0783967,20.0696,4.95029,1,2.68542,0,1
13.235000000,1.7924,17,0.158757,20.3209,4.92811,1,2.6799,0,1
13.303000000,1.79039,18,-0.154659,19.7963,5.04729,1,2.6799,0,1
13.403000000,1.79668,16,-0.0792538,20.289,4.91629,1,2.68518,0,1
13.469000000,1.79927,19,0.313471,20.0621,5.00676,1,2.68175,0,1
13.571000000,1.79576,15,0.0789843,20.22,4.9361,1,2.69667,0,1
13.636000000,1.80743,15,0.0781531,20.0072,5.01159,1,2.68218,0,1
13.705000000,1.79398,11,0.0193996,19.8652,5.01698,1,2.68218,0,1
13.807000000,1.80577,22,-0.636616,20.3717,4.9106,1,2.70082,0,1
13.870000000,1.79742,22,-0.619142,19.8125,5.04429,1,2.68057,0,1
13.935000000,1.79598,15,0.0791993,20.275,4.9295,1,2.68057,0,1
14.006000000,1.80188,18,-0.155469,19.9001,5.03848,1,2.6944,0,1
14.107000000,1.78977,13,0.0395388,20.2439,4.93458,1,2.68292,0,1
14.170000000,1.80099,17,0.157668,20.1815,4.98578,1,2.6941,0,1
14.274000000,1.80194,19,0.313223,20.0463,4.9842,1,2.69128,0,1
14.335000000,1.82093,19,0.317695,20.3325,4.95957,1,2.69212,0,1
14.402000000,1.78443,19,0.309494,19.8076,5.03113,1,2.69212,0,1
14.502000000,1.80783,19,0.317704,20.333,4.92355,1,2.68969,0,1
14.574000000,1.80497,19,0.309384,19.8006,5.04926,1,2.70085,0,1
14.672000000,1.81524,18,-0.15892,20.3418,4.91793,1,2.69566,0,1
14.735000000,1.80547,12,-0.0194372,19.9037,5.0392,1,2.699,0,1
14.804000000,1.7965,17,0.157499,20.1599,4.94726,1,2.699,0,1
14.872000000,1.79839,17,0.158533,20.2923,4.94197,1,2.69761,0,1
14.970000000,1.80291,17,0.155276,19.8754,5.01579,1,2.69602,0,1
15.069000000,1.82568,19,0.317432,20.3156,4.9314,1,2.67919,0,1
15.137000000,1.81386,17,0.154835,19.8189,5.03846,1,2.70102,0,1
15.206000000,1.80892,8,-0.00497744,20.3876,4.90957,1,2.70102,0,1
15.302000000,1.81225,17,0.155108,19.8538,5.04719,1,2.69995,0,1
15.369000000,1.82492,17,0.158402,20.2755,4.9272,1,2.6947,0,1
15.467000000,1.81316,19,0.311085,19.9095,5.03102,1,2.69649,0,1
15.535000000,1.8139,15,0.0789772,20.2182,4.9283,1,2.69508,0,1
15.608000000,1.8202,17,0.157537,20.1648,4.98695,1,2.69508,0,1
15.707000000,1.79933,19,0.313066,20.0362,4.96097,1,2.70793,0,1
15.809000000,1.79835,12,-0.0198847,20.3619,4.92266,1,2.70374,0,1
15.869000000,1.8276,15,0.0776633,19.8818,5.02563,1,2.69388,0,1
15.935000000,1.81428,11,0.0199047,20.3824,4.93037,1,2.69811,0,1
16.003000000,1.8197,15,0.0773329,19.7972,5.04254,1,2.69811,0,1
16.110000000,1.79887,4,-0.00124315,20.3677,4.91407,1,2.69332,0,1
16.206000000,1.80925,18,-0.15505,19.8465,5.04404,1,2.6927,0,1
16.270000000,1.82135,20,-0.316919,20.2828,4.9258,1,2.70384,0,1
16.371000000,1.80094,17,0.155356,19.8856,5.02837,1,2.69469,0,1
16.435000000,1.8065,15,0.0791633,20.2658,4.91797,1,2.70276,0,1
16.535000000,1.81496,19,0.313143,20.0412,5.00901,1,2.70276,0,1
16.602000000,1.80836,11,0.0197204,20.1937,4.93264,1,2.69777,0,1
16.704000000,1.80043,19,0.312228,19.9826,5.01094,1,2.69989,0,1
16.773000000,1.82825,19,0.314943,20.1564,4.93558,1,2.70066,0,1
16.873000000,1.81278,19,0.316002,20.2241,4.97765,1,2.69867,0,1
16.970000000,1.81401,19,0.313737,20.0791,4.97936,1,2.71723,0,1
17.001000000,1.82437,19,0.318251,20.3681,4.92865,1,2.71723,0,1
17.104000000,1.82816,17,0.154798,19.8141,5.04357,1,2.71233,0,1
17.171000000,1.81546,19,0.316429,20.2514,4.93364,1,2.70633,0,1
17.273000000,1.8279,17,0.155083,19.8507,5.03775,1,2.69863,0,1
17.335000000,1.82795,12,-0.0197237,20.197,4.94289,1,2.69863,0,1
17.407000000,1.82287,21,0.629287,20.1372,4.98337,1,2.72522,0,1
17.510000000,1.81687,21,0.626487,20.0476,4.95414,1,2.71532,0,1
17.569000000,1.82603,17,0.157792,20.1974,4.97414,1,2.70467,0,1
17.635000000,1.81423,19,0.310399,19.8655,5.02228,1,2.68964,0,1
17.737000000,1.81557,19,0.317969,20.35,4.91905,1,2.71554,0,1
17.804000000,1.82706,19,0.309584,19.8134,5.04448,1,2.71554,0,1
17.903000000,1.81977,19,0.317406,20.314,4.91266,1,2.71087,0,1
18.001000000,1.81761,19,0.310273,19.8575,5.042,1,2.71515,0,1
18.068000000,1.83393,21,0.633926,20.2856,4.93006,1,2.7077,0,1
18.135000000,1.8223,21,0.622797,19.9295,5.03293,1,2.71087,0,1
18.203000000,1.82772,23,1.25242,20.0387,4.97646,1,2.71087,0,1
18.268000000,1.81968,23,1.27255,20.3608,4.92412,1,2.71791,0,1
18.368000000,1.81316,23,1.23755,19.8007,5.04488,1,2.69748,0,1
18.435000000,1.83217,23,1.27101,20.3362,4.92105,1,2.71816,0,1
18.502000000,1.83047,23,1.24563,19.93,5.02016,1,2.71816,0,1
18.569000000,1.82302,23,1.25077,20.0124,4.98265,1,2.69111,0,1
18.670000000,1.8217,23,1.26245,20.1992,4.95583,1,2.71067,0,1
18.736000000,1.82114,23,1.24151,19.8642,5.02615,1,2.71067,0,1
18.802000000,1.82557,21,0.635955,20.3505,4.92368,1,2.71521,0,1
18.903000000,1.82962,21,0.619217,19.815,5.03447,1,2.73436,0,1
18.969000000,1.82917,21,0.633972,20.2871,4.92411,1,2.73103,0,1
19.068000000,1.83775,21,0.619755,19.8321,5.04219,1,2.70808,0,1
19.136000000,1.83486,21,0.632823,20.2503,4.9357,1,2.72546,0,1
19.207000000,1.8425,21,0.630399,20.1728,4.98067,1,2.72546,0,1
19.303000000,1.83757,23,1.24959,19.9935,4.95668,1,2.71747,0,1
19.402000000,1.82478,21,0.634023,20.2887,4.94529,1,2.72065,0,1
19.469000000,1.843,23,1.24854,19.9766,4.99622,1,2.69628,0,1
